CGI,Ave CO46 week 0,Ave CO46 week 1,Ave CO46 week 2,Ave CO46 week 4,Ave CO46 week 6,Ave CO46 week 8,Ave Joelle week 0,Ave Joelle week 1,Ave Joelle week 2,Ave Joelle week 4,Ave Joelle week 6,Ave Joelle week 8
Csa13g019840,2.467312672,3.403402237,8.714016137,3.587501997,4.611578441,5.061493967,2.862576092,1.066267616,3.736033257,5.238952552,10.54495074,16.76142322
Csa13g019870,9.032688395,10.57967644,20.56367671,6.754460946,8.153259754,9.658287301,11.92898689,3.358363156,10.8737211,15.55901089,24.42069326,33.11717852
Csa13g019890,16.01816923,18.98033919,27.64777209,15.33361059,16.3962896,17.96750761,17.67940463,7.596552812,17.91511605,27.07234933,37.56794875,45.95929094
Csa13g019910,0.909221294,4.947305653,1.168930712,13.18160394,6.644927757,8.894699678,0.478076118,3.349150193,13.80851285,30.28153961,28.49441511,25.54124186
Csa13g019920,7.122522814,5.277975759,3.10815461,3.026818929,2.575508696,3.428096219,5.913700394,2.978802432,2.898383479,2.120124091,1.651161661,2.185038449
Csa13g019970,0.382726591,0.759360367,1.368227985,1.329704442,1.434384829,0.804617148,0.434223476,1.593638163,3.077272805,3.527993815,3.531938672,2.749913677
Csa13g020030,2.605586658,2.065426046,0.64207915,0.946147101,1.114762149,1.217805777,1.405698459,1.80950675,1.234713857,1.031461597,0.953233149,1.028608702
Csa13g020060,0.177388897,4.465866914,3.328875497,1.189231069,3.559248733,1.728331626,0.151823881,2.136639842,2.156427648,1.176277445,1.565088091,0.805741247
Csa13g020240,4.476014186,39.57609883,31.91872382,91.52988355,52.16469791,64.74487329,2.729767107,149.1048248,134.495282,243.5175264,156.0582962,143.935036
Csa13g020750,4.497931872,1.740263997,2.098819179,1.656096597,2.154081655,2.003083952,2.960318897,1.176620156,1.07069409,1.239431738,1.808039557,1.819662388
Csa13g020760,82.16888811,72.42463614,21.14543253,57.83040645,46.33796051,39.90273558,89.63737715,65.46621939,54.42964968,36.63193914,39.52382219,36.6424125
Csa13g020870,3.092376329,1.801971715,1.678766505,1.26094447,1.300430906,1.11976418,2.247000244,0.369681657,0.202806445,0.06164357,0.371751767,0.988406871
Csa13g020910,3.964857048,1.996442519,1.630283452,1.419479539,2.140316512,2.116656558,2.701525712,0.202162417,0.142353615,0.047628182,0.341929621,0.19295097
Csa13g020960,1.696085258,1.579697171,2.210863655,0.733566943,2.30110322,1.528150763,1.699610091,0.486144291,0.443782692,0.486526539,0.670332744,0.621192596
Csa13g021020,16.84889559,6.375945907,9.102182179,17.7574766,13.02052333,18.05026323,7.806661535,3.914166473,4.806851169,7.96645855,8.746518855,9.283217184
Csa13g021030,2.992301197,1.731340876,0.753553771,1.348638606,1.147622966,1.034648787,1.276739902,1.730282742,0.753367235,0.632462819,1.337944232,0.992138654
Csa13g021210,4.751552917,2.813002907,3.256155182,3.526085745,2.785635841,6.130795718,3.365846812,2.225131153,2.406701207,2.370331261,2.451530134,3.265491863
Csa13g021240,0.742977111,1.592289145,2.973357697,2.815321949,3.016509542,3.70180854,1.569344719,3.382002754,4.840149516,6.328840282,4.442630535,4.664693481
Csa13g021250,0.791898484,1.10279426,1.68500761,1.931846411,2.130530084,2.636984235,0.984859349,1.932839046,2.544234364,3.477540735,2.558790856,2.431338638
Csa13g021350,4.570382404,3.000640488,2.078940013,1.944715932,2.026849024,2.801238407,3.846091898,2.072666486,1.884893717,1.601637772,1.568074871,1.579866393
Csa13g021360,1.370378611,6.111692596,5.848455092,2.48858822,1.829538761,2.775519406,1.412079503,2.342599994,2.128982063,1.225096908,1.205613478,0.985285369
Csa13g021380,7.534047088,5.04446595,2.494255776,3.493043885,4.0277168,5.154536428,4.408178279,3.227430609,3.498789581,3.206835564,2.506938254,3.007327544
Csa13g021390,9.075146269,1.591448474,1.415909761,3.01320543,2.075571467,4.506885921,5.594660344,0.730973429,0.665783146,1.026081149,0.99555623,1.303868999
Csa13g021490,10.01360717,6.809410074,5.017962116,4.962749182,4.801939795,4.462052786,4.738163248,0.809978295,1.781770013,1.424779572,3.671801011,3.571119591
Csa13g021510,3.136726062,4.916033647,5.505653117,4.903277945,5.497728547,6.56151616,2.616897864,3.824013367,4.260518012,4.190364866,4.255837004,3.806201513
Csa13g021520,9.050777934,5.910755794,5.61562189,3.415971754,4.954448669,3.373545733,18.86887756,11.67141413,8.869167296,5.93081719,6.419183789,5.184697714
Csa13g021550,8.030677421,5.471768982,2.680519566,2.940459623,3.179389018,5.344874802,3.484692881,3.43238147,3.025946513,3.016088334,2.485333122,2.342885851
Csa13g021560,7.906348716,4.629819839,3.495127123,3.718276431,7.954845196,6.965151843,2.601672201,2.837871688,2.942171432,3.38480521,3.392993227,3.479970033
Csa13g021570,11.88166729,7.691579577,7.086026597,5.10250226,8.42453775,5.573409059,11.98755235,3.95738852,5.837301031,2.818891734,5.202404397,3.740112948
Csa13g021590,4.436001731,4.53681997,3.156615347,1.184770696,3.263507637,1.734507353,0.680200541,0.271503984,0.954441107,0.357438661,0.993190316,0.740138759
Csa13g021600,5.934690978,2.971940937,3.500469932,4.495882323,3.15034856,5.073215026,6.861140677,4.669207557,5.263203511,7.005687517,5.654204003,7.555322854
Csa13g021700,4.927539171,11.61141024,16.68355001,22.7770819,20.99743207,25.82652261,2.75369018,13.40988023,16.53428994,30.3804236,30.11430831,30.21892209
Csa13g021800,4.073660773,3.357223907,2.733023296,2.47917819,2.959475668,3.488537686,3.133420693,3.000747787,2.413849662,2.456485637,2.021763165,2.046286546
Csa13g021900,0.920294574,1.669542043,1.814124587,1.639714592,2.104269919,2.089124841,1.268594413,3.122363282,2.388264427,2.960132408,3.186328441,2.368279646
Csa13g022020,10.33092512,1.125271424,1.016490613,2.055814328,0.67657201,0.97852009,11.68649142,1.257313331,1.074574222,0.847101373,0.621152846,0.575993837
Csa13g022100,22.87034785,6.64849909,5.018117254,4.726540545,7.30028573,6.98551095,10.27525751,1.80296605,2.03147088,1.261150157,3.320942563,2.989084822
Csa13g022130,43.11308627,55.09891311,41.55794676,58.75343568,55.95639346,44.14379011,49.14068504,88.76582111,96.26421618,95.18969227,77.67272694,78.51316696
Csa13g022150,4.465562795,16.38366289,20.23976882,48.53136507,32.92943503,47.33771333,5.670123314,83.55038926,76.72149979,102.0581551,59.47923164,66.32714797
Csa13g022180,4.15084396,4.415180798,3.56411771,4.344190801,3.262236805,4.550739416,3.106216786,2.828621106,3.075977525,3.569634092,3.03276048,2.435771003
Csa13g022190,4.634483177,1.236096633,0.971757649,2.296391013,0.901552232,1.565717723,1.993602477,0.849465201,0.523767803,0.624933966,0.532228989,0.80520952
Csa13g022210,6.16720784,8.264761192,7.375013202,10.13488347,7.831423543,8.440716528,7.652760617,7.855146419,7.45382399,5.438301728,6.631169768,5.710120239
Csa13g022380,5.546213481,4.191165452,4.440110059,8.742411165,9.45935043,5.564414537,3.031203804,3.233073445,4.299208367,4.081025138,3.607229566,2.745310966
Csa13g022710,51.1812418,61.61732182,41.4112279,39.14769095,51.53546574,64.41666,43.0269969,49.6091669,58.45675548,44.7490688,42.2880659,38.28583157
Csa13g022720,3.248287137,2.712389671,1.741803878,2.031967637,2.543924018,3.616789565,6.185929215,3.747357932,3.639729135,2.928508738,2.423188912,2.302745097
Csa13g022770,2.158477093,3.864799026,11.40468369,5.064169105,5.975396208,4.468122699,4.551335579,7.214556855,6.082228787,7.962634622,4.651621981,5.820569206
Csa13g022930,2.946592286,3.370292821,2.081464826,2.886648921,2.602611377,3.198435547,2.811734027,2.138123694,2.145331757,1.976218097,1.921458516,1.784974427
Csa13g022940,17.53580996,16.40044883,13.08023292,12.09351594,12.02523302,17.46895999,9.390808379,13.65520022,14.42723218,12.1567005,9.857790057,11.13191656
Csa13g022960,51.8451775,43.02145602,28.21096111,31.21523629,22.77825111,39.42524579,57.95053424,48.41384722,44.13897463,49.94364501,46.64240756,47.05659986
Csa13g023060,13.13004453,15.01104012,24.23207197,11.33340895,14.69293916,15.48580931,11.67214626,13.09746722,13.00449941,12.23545319,11.78624485,16.40363112
Csa13g023130,28.77454731,51.56707123,26.1469842,17.49277239,22.43783235,29.37478681,18.94998338,58.7372414,27.27265759,29.7647052,24.81475394,31.07145516
Csa13g023160,45.15656292,32.83746427,27.95260619,30.77896106,34.88460689,48.20794452,38.04471247,17.91933603,17.0684004,16.48518956,23.06671369,27.52744813
Csa13g023190,68.88904221,46.1293603,36.28931824,27.37970658,19.94214676,15.97909511,66.68887056,32.79757374,22.09038763,7.578729409,9.070680466,7.075198454
Csa13g023210,23.17403164,4.54831032,5.525568885,4.059238298,5.470427422,4.666694246,17.98768389,4.914954236,5.670734217,2.485678619,3.397865692,2.449085006
Csa13g023510,5.00935376,5.729515181,2.28161345,2.667701558,2.552879083,2.954105794,4.694994761,5.475974866,4.376045598,3.612475446,3.113948749,3.823586204
Csa13g024590,4.431358751,4.310047995,4.947352727,4.204848064,4.816784327,6.066987886,4.275589991,6.145628728,5.40902244,7.78541809,6.623276385,5.817294215
Csa13g024660,6.496590361,6.622130219,5.114392566,9.416168966,6.215902383,10.00793705,7.823256059,8.256481687,6.580503394,6.591678547,5.959233127,5.177606847
Csa13g024710,16.7460568,21.28529732,17.41602114,28.67939285,12.72371393,20.6927418,14.98585984,41.40674451,34.56749108,54.23771792,28.15454686,29.52655814
Csa13g024780,4.661437507,3.846039952,3.691170808,3.742920745,2.379993019,3.448696854,2.736816057,2.720897142,2.473696782,2.898656592,2.69945731,3.418296298
Csa13g024840,17.58480242,15.42532111,4.285737188,20.18008319,7.405790046,11.0927236,9.344555879,3.969785139,11.41560379,8.154070745,15.66187021,15.55371294
Csa13g025020,1.84183838,1.498026739,1.938918812,1.476122383,3.643189546,2.693897603,1.107792407,1.441551354,1.284013775,2.129685084,1.788984897,2.483082066
Csa13g025170,2.676763604,4.480622604,5.090346344,3.751950412,4.412336286,3.626889477,3.633750219,2.645203976,3.793451142,2.927228503,2.913773889,2.992933805
Csa13g025200,6.033079674,4.400023505,6.822682597,3.809939734,8.100636741,9.513653949,5.470763217,4.387182889,5.628253816,7.702308989,7.292406102,5.000753285
Csa13g025210,4.701602662,3.470836544,5.352001148,2.733615905,5.288440375,6.445667641,2.630620887,3.158367761,3.739001753,5.894029294,3.966504007,3.926911366
Csa13g025280,17.72085122,2.272526147,2.530571287,5.659908206,2.356178546,3.240209849,7.004660855,2.009051081,1.620259756,1.66545221,1.878326205,2.904871911
Csa13g025290,2.631373774,1.403532346,2.083721152,1.131202652,2.750394405,1.156718088,2.066916584,0.817108768,1.297087538,1.274819002,2.202186974,2.218585891
Csa13g025300,1.421573441,1.792938947,1.851409035,1.486158433,1.929042069,2.238394213,1.401487115,2.159417293,2.248727856,2.577848921,2.707990946,3.030192509
Csa13g025350,10.42992683,8.14373163,13.86440112,2.817518099,10.04404496,12.8568037,8.54576139,10.47924011,11.53955876,12.57073532,13.0179074,12.88045683
Csa13g025370,4.437798258,8.211319584,7.36304765,6.502066792,7.186794059,5.843321394,3.753660083,4.937392086,4.997337601,4.704679168,4.191811778,4.222203936
Csa13g025420,19.27224756,26.20924821,20.15852814,24.60584746,23.99832451,27.86034334,49.8357915,21.59872899,22.95591309,21.24343072,22.00363079,19.65071798
Csa13g025430,2.403680393,3.098478717,2.121328705,3.352826141,2.93583704,3.48816792,2.726997094,4.097639272,4.028760768,4.244014694,4.141003218,3.740466135
Csa13g025450,33.66751934,23.56342221,12.02833516,16.56412273,18.68106534,19.83777079,20.43475652,12.84779253,13.17083755,9.07558101,12.33220163,10.10144329
Csa13g025760,6.171123206,1.307049315,3.047462488,2.370949242,1.383582131,2.236951158,5.821641607,2.343220637,2.953523729,4.024603472,1.736395505,2.20301841
Csa13g025940,5.748376365,0.863877778,2.137925304,8.463187451,2.985933653,7.204994447,3.080777778,0.52492837,0.85263239,3.450840545,0.557464759,2.206749299
Csa13g025970,4.571452643,4.780287594,4.225581302,7.36257974,5.07222264,7.474925841,4.27528765,7.622988759,8.280906,6.765408863,6.12548061,5.675390441
Csa13g026120,768.4529663,233.250608,102.0905052,189.9469114,154.4218367,135.7973279,1447.60736,648.6337198,178.7630443,848.9790113,243.4631056,991.0511673
Csa13g026140,25.74513004,5.309345422,2.834708888,2.496106836,3.894308465,5.759189245,20.10626071,2.467035361,1.862377239,0.98471163,1.28998311,2.245506636
Csa13g026160,14.43098964,3.318242431,3.173369341,4.645385267,4.999469689,3.185395838,14.91695831,3.361855775,3.894215607,2.888910819,2.681835402,2.507199153
Csa13g026170,2.576820816,2.18748802,1.859209334,2.822986484,1.72546023,2.30155013,3.345725673,1.531133578,1.991821393,1.633641541,1.460926144,1.429585985
Csa13g026190,21.69958696,24.30995575,10.78414159,9.166439197,8.839812903,13.85846888,27.770171,35.30484254,21.51059467,16.57926309,13.31680114,12.47641115
Csa13g027300,1151.295074,244.9589526,230.7947333,541.2930144,599.7256784,387.1462629,2259.972767,1171.986272,979.0229913,1831.35942,919.3237688,2580.737364
Csa13g027310,56.7373577,8.327574694,12.77380236,20.1626383,18.81467788,12.26002452,168.8845522,33.59998531,34.73610285,48.66766873,22.65012637,69.55563306
Csa13g027320,2.05404383,0.122981718,0.192878798,0.295919562,0.386621213,0.261616317,56.39199409,55.82490785,10.57183571,62.90453448,9.542524283,52.95874689
Csa13g027410,2.875661069,2.213215348,1.907040144,2.102947129,2.224769653,2.855309612,2.149048031,1.687220288,1.894049118,1.979724736,1.686602994,1.556698519
Csa13g027420,5.666053141,6.897765398,4.916990851,10.16155698,4.77134362,8.275249051,4.569004336,6.841485171,4.693270437,5.085212493,4.039799589,4.114141223
Csa13g027440,5.100436025,1.41565945,1.157558782,1.290471183,0.85310201,0.661787974,13.65678151,11.04142434,15.34957677,31.62662332,11.55049733,21.97327463
Csa13g027740,9.28256398,12.13164955,7.174297965,8.947110787,8.676853339,9.626489722,11.62143439,14.25004549,15.60771277,14.38343196,10.88425745,12.38289542
Csa13g027800,7.651956971,7.063561134,7.193392967,8.605698772,7.526088428,9.573759189,5.72146058,3.723193378,4.208963118,2.867069321,3.403913462,3.927765811
Csa13g027830,5.769620479,7.300957933,5.684875569,4.555130531,4.161963903,5.339550158,11.4615307,6.754532944,6.386257388,4.930869715,4.004919838,4.130682341
Csa13g027860,9.208619686,4.61203051,3.841456998,4.405339922,4.283179866,5.43779203,5.942575432,2.389010809,2.470304288,2.195602687,2.502028677,3.003948267
Csa13g027890,20.04925286,30.50779166,19.69604003,10.60972402,9.780450261,12.18932077,23.64923365,36.30317883,27.43549584,18.24752818,14.64278176,15.31270199
Csa13g027960,1.384309551,1.960582171,2.225426925,2.12383413,2.395907328,2.320156077,2.708211508,1.961118956,2.505053311,2.580157094,2.56466566,2.79622771
Csa13g028000,7.805452668,7.818383732,5.553272516,4.93907717,3.958008413,5.927375807,7.422049632,6.849535188,7.094223855,6.676084528,7.085685287,6.918255055
Csa13g028030,2.303657068,2.119098599,3.221507194,2.696264125,4.353164789,3.274925262,1.941382632,1.598404756,2.102280559,2.057222864,2.474750605,3.225684089
Csa13g028180,87.57216531,50.73526113,25.66796813,58.88893277,46.22710911,47.64483094,35.40254042,25.19659907,26.16843608,21.2307591,20.31354525,18.24113801
Csa13g028190,8.198290032,4.906522401,5.722019256,6.100767213,6.043309106,6.654021866,6.68841056,2.21676383,3.250936723,3.593369891,4.566338258,4.528220834
Csa13g028200,2.371065994,2.27228832,2.63682302,2.098290284,1.843813857,2.107457398,2.277854312,1.967793662,1.342637566,1.885756819,2.255137262,2.272049402
Csa13g028210,1.501755004,2.039727973,1.784290234,1.395815988,2.483407978,1.961335611,0.987905986,1.008217121,0.820587438,1.349249923,2.20476063,1.994487186
Csa13g028250,9.928591413,11.59301131,6.234412337,6.067881357,5.369331471,11.04109153,1.744338977,0.054365718,0.001,1.804611755,4.161466532,4.387015025
Csa13g028260,0.369450082,2.596654982,2.895243257,1.227658085,1.608453715,1.092923291,0.206014495,1.267646977,0.932242799,0.587122162,0.728252662,0.565614856
Csa13g028280,4.176258867,1.86936011,0.756865853,1.968490476,1.399270895,1.373011283,2.563117719,1.786917464,2.805431762,1.374484795,1.322270464,0.84969189
Csa13g028300,7.999316667,5.471180734,6.113207098,4.358918194,6.156252038,7.095626131,4.070787728,3.429842012,3.448725673,3.163710093,4.040562009,4.321404482
Csa13g028350,11.79948242,6.591622978,4.310718172,5.688841438,5.198556459,5.173906415,12.5138736,5.135755634,3.307763173,2.575973884,2.477680207,1.835513448
Csa13g028370,3.107061369,3.949354243,1.933302817,2.96177842,2.723044124,2.727805226,2.794116858,3.450026612,3.46247676,3.191277293,2.974807829,2.961549941
Csa13g028440,6.870191632,6.663157102,6.067203204,8.907345361,7.487988829,7.302335891,14.6377679,7.150507144,9.358106515,8.120831848,7.961682009,7.175564862
Csa13g028500,0.7549477,0.376122647,5.342598663,1.147651235,0.061995059,1.184052372,1.686974809,1.680028408,0.13664761,0.401770643,0.471379025,0.001
Csa13g028540,9.311055749,4.550521865,5.366470992,2.636945337,5.86324941,3.889396759,9.162282037,6.067962244,6.034373738,5.383479792,5.158940283,5.530693501
Csa13g028600,2.575553811,3.932707454,3.659186876,2.041133823,3.999460113,2.553932216,0.80358261,0.615168654,0.555398383,0.463100612,0.726299444,1.258881497
Csa13g028620,3.919073781,39.50223194,46.27174138,36.08553865,50.71606422,26.2177734,2.636208913,25.86307466,22.86225531,30.57667603,25.24478918,23.30710202
Csa13g028650,47.81902721,95.36052463,129.2914081,166.9624328,185.1779371,176.9042068,16.11652237,71.2238701,109.7907743,114.7321759,133.4731387,128.1029248
Csa13g028660,18.07833786,7.392117624,7.723062913,10.66966561,9.024944983,10.31809809,18.22559966,12.83572032,15.32211713,18.00309088,16.60571211,15.54341622
Csa13g028730,40.77271427,4.75813945,5.193670825,1.539437243,1.027114948,2.326892338,7.035158911,1.008395859,0.467260001,0.228078829,0.034277485,0.041936314
Csa13g028740,1.179541072,2.447584391,2.243996123,1.819431676,1.926110367,1.907015587,0.383425994,0.645969591,0.760564202,0.697582832,0.568632787,0.558980293
Csa13g028770,16.73705735,2.260203285,2.651442981,1.602767489,0.999862808,5.588534694,4.72461269,0.818231039,0.482259094,0.18314041,0.153743603,0.063791033
Csa13g029140,3.334205045,10.25158541,11.81886845,8.017026752,11.7418077,7.331331876,2.179929319,5.865138814,6.890289894,5.574183734,6.735588165,5.678642974
Csa13g029160,71.58003864,110.1924355,129.0495478,221.4283994,237.529556,156.192899,106.8653245,184.8932832,281.3051542,304.4386938,323.8088668,270.7988299
Csa13g029190,3.026499678,7.004632122,4.224326062,4.962652957,3.45346891,10.35427501,3.649265908,3.594476763,3.35486245,4.607900832,2.706160768,2.848551251
Csa13g030290,2.076597362,5.919319753,6.58696566,3.685656028,8.08868874,4.061466712,1.512559528,3.796015755,3.417678718,3.336884181,3.660979928,4.736675424
Csa13g030310,11.96470936,2.860433862,4.181750417,2.495780128,2.683766989,3.277113835,11.70046637,2.280870949,1.855822226,3.502244511,2.806242948,2.87446143
Csa13g030330,2.775591592,1.24665585,1.239103386,1.484614826,1.267821023,2.068086832,1.713881005,0.965081918,0.758083012,0.978642185,0.903967895,0.802411867
Csa13g030380,2.865594163,2.467716872,2.165848381,1.689368022,2.469967173,2.45320507,2.001364034,3.167191856,2.753482286,2.853506839,2.74963292,2.974818278
Csa13g030560,9.327567173,4.836741882,6.15389234,5.424164954,5.757451003,6.971122024,6.636389867,4.488099927,3.628549865,4.763768199,4.187092182,4.686481433
Csa13g030620,1.436549575,2.401474599,2.888899863,2.649640961,2.643739781,2.662249754,1.107540637,2.271140282,1.70230896,2.154542694,1.735143935,1.997412776
Csa13g030670,10.07842282,6.49361057,7.52905024,8.804914799,9.770549586,8.296602214,6.96269227,4.63674075,4.201288057,7.342984331,7.603315557,8.336093489
Csa13g030730,2.139946874,1.082130215,1.285627839,2.139551081,0.822757878,2.039955099,1.096307882,1.307074953,2.435025288,2.928742047,2.336182434,3.020103319
Csa13g030770,12.99158253,3.540663279,2.250479716,2.591636311,2.655326564,3.053399593,8.849319591,2.600526142,1.539158862,0.897321129,1.051950758,1.22813793
Csa13g030780,25.57984224,8.806133247,6.950746098,6.677236713,4.942175745,7.754906662,17.84138955,5.362013239,3.944884822,2.864751128,2.785375201,3.564264826
Csa13g030920,1.250321739,11.956386,17.71106519,29.10569602,27.59127738,31.32398572,0.775079388,20.31334268,26.99431009,52.91936624,36.63809307,47.50696136
Csa13g030990,2.40074801,2.8111113,2.058019533,3.066693276,2.808678473,3.436870815,1.989605073,2.251496344,2.228876742,2.260990759,2.192597546,1.939437046
Csa13g031010,2.901351185,1.589618502,2.425353939,1.834934953,1.431870969,1.933195931,1.716759605,1.267868308,1.05385402,1.09934704,1.149034184,0.963184607
Csa13g031020,0.015492055,3.264132629,4.842498949,5.953945,1.360615766,3.318677074,0.116085101,0.259154728,0.455055068,1.433781603,0.747041552,1.418502706
Csa13g031050,6.834617535,7.763027612,9.508902924,14.24575772,8.275612734,16.32712201,5.564916841,6.301899659,5.38149865,7.44947771,7.103933538,7.864237037
Csa13g031140,18.069964,2.828023547,2.351733839,8.211794388,2.854890518,8.311919409,15.61621547,2.145755993,1.747881153,3.165637801,2.84637638,3.699841761
Csa13g031250,3.082060654,4.053592941,6.023123673,4.235086612,5.087686629,5.707707134,2.437855815,4.125166024,2.85200088,4.195531481,3.45888585,5.202953117
Csa13g031390,77.63064719,75.01951638,39.98800136,42.53455763,45.20540421,39.15100257,66.94820146,23.14576141,20.87154001,13.78204233,22.25944012,24.28469826
Csa13g031500,6.612112938,4.668201122,9.574531287,10.06136859,7.40646823,10.72059899,12.76231824,6.043015592,7.871160113,14.32736082,9.896369172,10.73063641
Csa13g031520,9.156800499,7.527888445,8.52138367,10.14202656,12.97617992,18.03983018,2.849630676,2.149719368,2.822169912,5.404498962,9.799526463,12.96022179
Csa13g031550,57.63624608,70.07029383,57.29434168,71.39289612,71.68842108,76.56694351,31.48480051,76.33132182,93.06298125,72.93309609,86.01501013,67.10332991
Csa13g033600,23.93745641,21.29378303,7.059162734,13.03639944,12.5410137,15.43365745,24.4079704,20.69377048,15.94843105,10.96015769,14.42634007,11.16713474
Csa13g033710,10.88642308,3.109912362,6.316613189,2.762773721,4.914893381,7.250796788,3.536025431,0.762331878,0.671267515,2.388472388,1.616699621,2.520574981
Csa13g033720,1.734792578,1.589803639,1.344668291,1.555975506,1.560833016,2.965121229,0.436562059,0.784902619,0.619847537,1.268563301,0.990679606,1.215680611
Csa13g034560,1.761058573,2.422288103,3.971200131,2.866683229,2.765825298,6.963655186,0.706919697,0.694700953,1.148879093,0.840165387,1.096191658,0.932779204
Csa13g034570,4.527297447,4.642070601,3.109417501,2.409304792,4.177327224,4.311861234,3.582527178,4.328114901,4.587562143,4.260813059,3.869954573,4.266288227
Csa13g034600,4.016264137,5.46348091,3.729249131,3.023478929,3.5567029,3.330005323,3.021228763,3.179104292,2.421365396,2.084396244,2.448129213,2.236754685
Csa13g034620,664.8968076,212.8501568,191.4170521,372.5328875,292.5954286,483.2865077,549.1431604,316.037396,302.4526976,280.8906563,251.3523371,226.0474782
Csa13g034630,289.9528191,76.97829423,59.38740155,105.703094,57.75369594,122.1799755,108.7931153,72.47222521,67.21926647,56.98416995,28.94153809,40.77972012
Csa13g034820,5.245640558,3.530241893,2.926241047,3.063854753,2.991294186,4.187398612,3.273109241,2.1481571,2.197298483,1.996916008,1.381511645,1.581870924
Csa13g034850,4.989376187,2.13462186,3.044261287,1.526303659,1.074625302,3.10183186,4.043089999,0.510441954,0.489439478,0.793557405,0.518806957,1.013280793
Csa13g034900,3.143641886,2.657792782,3.548498227,3.404776462,2.853326217,3.064855139,3.582793328,2.152466745,2.037707125,1.726128856,2.24367144,2.564188993
Csa13g035080,0.020680301,0.034371552,0.001,0.001,0.001,0.001,0.001,0.579477562,0.963813222,3.379379185,0.711147809,0.518591096
Csa13g036120,2.4274623,4.260716703,2.998319263,2.647682971,3.651477009,3.074001695,1.372581505,2.931804478,3.184499423,2.889792207,2.280869619,2.513957839
Csa13g036170,77.12092348,81.2139851,55.16862445,40.52060091,30.15247327,37.2633252,109.4065139,95.61712226,86.3750869,65.981084,64.86697744,83.08084442
Csa13g036190,1.123048211,1.551806307,2.179585945,2.033082859,1.644757087,1.862562064,2.261645696,2.240508459,2.338822209,2.591592756,1.254222475,1.357543106
Csa13g036310,4.658662637,5.184914677,6.479386112,3.683654176,3.538783646,4.871982248,4.15850745,5.375992281,3.738245032,4.256163861,4.20727366,5.544489696
Csa13g036320,7.888711297,6.555335164,3.239948648,4.399714336,4.089251563,4.931027842,6.849889014,6.188089082,6.312666023,4.644611435,4.918940538,3.888972501
Csa13g036460,0.070039384,1.185550452,2.425385696,3.156890124,0.021085427,0.889716223,0.034752576,1.2661515,0.954975567,0.912575227,0.033815573,0.046404118
Csa13g036470,3.861873497,5.300436266,4.435466393,4.442585321,4.29197146,3.302721378,5.14142037,4.438219402,3.919192331,2.828943811,2.519051334,2.922272088
Csa13g036600,13.37857098,4.826334044,3.947263548,9.079041001,9.384691131,8.709850249,9.71630876,6.531857308,9.248915109,12.79904374,11.09081401,10.00446343
Csa13g037730,4.367268211,4.422478146,9.624996458,3.986454871,5.224124987,6.572386367,5.635585553,5.889412276,4.877570955,4.933478413,4.671559805,5.127963884
Csa13g037820,11.81834188,22.3807868,20.31326904,22.02900429,21.34514905,23.35059202,10.60135089,15.84193975,14.60518008,15.09779095,13.02981029,12.9765711
Csa13g037850,1.94935068,2.880874019,2.584482473,2.859159714,3.442443731,2.400624739,1.698564022,3.927529747,3.858491369,5.419352149,6.38005147,4.097154606
Csa13g037960,5.591433285,6.277611868,9.647015733,11.94284001,10.82073822,12.83790185,5.263908279,9.390565295,10.82318448,20.41672292,14.11175895,19.47490518
Csa13g038000,2.516742102,2.577469705,3.031894145,3.606527891,3.329468923,4.439651495,1.392271609,0.790417293,1.138905154,1.93612387,1.767368783,2.862917227
Csa13g038070,6.786374061,0.870332879,0.761856503,1.028504275,0.643108214,1.539789449,2.624948241,0.544713534,0.591817082,0.307301617,0.363219566,0.191586604
Csa13g038080,7.073473675,14.17068015,13.43283186,9.811570893,11.55855384,11.89546291,3.037198017,6.198785129,5.003707165,5.720761654,3.643057819,4.215451494
Csa13g039100,0.125271482,4.614193341,2.812783462,11.06797508,6.893111758,11.82525605,0.267311941,15.82615728,24.06123757,34.41196565,33.60502981,31.5999676
Csa13g039150,12.55829065,6.136491882,5.111424467,3.699621415,5.670403939,4.810737315,6.984889615,3.205240906,2.354161971,2.570627839,2.533646019,2.968315886
Csa13g039200,22.71121776,13.74525754,9.843724651,15.38653805,13.91844626,14.98686963,17.18460489,12.12404262,16.65278385,14.57164891,15.83232988,16.29416437
Csa13g040260,1.849388586,2.100451427,3.223190752,2.674489673,2.933642858,3.294487426,1.257075331,1.715734051,1.71301314,2.347070261,1.928945682,2.232883029
Csa13g041350,2.900146153,2.292273677,3.646295425,3.06789823,2.557878258,5.250051437,0.751833835,0.592053562,0.72518839,1.383427294,0.67475614,1.140921858
Csa13g041450,9.085344413,12.71792108,5.789932306,8.205329771,10.13237596,8.519538458,2.834655625,5.411731291,4.729857887,3.101833238,2.679686606,3.27862175
Csa13g041460,16.02515721,21.29323527,13.10904601,16.07996095,18.34133366,19.01348034,9.046950558,16.0941395,12.61021201,10.51417953,9.278282468,8.888277129
Csa13g041490,2.837771422,1.708650178,1.729773409,2.072639853,2.318793489,2.08066986,1.502153845,1.388308688,2.08989958,2.25215763,2.273244656,1.822127567
Csa13g041570,18.35083506,47.9538993,28.91863987,46.02627485,39.81629909,28.04415046,20.61446131,57.19115289,62.93131534,57.95757417,52.71454456,37.24691238
