Gene ID,LOG2Diff0,LOG2Diff1,LOG2Diff2,LOG2Diff4,LOG2Diff6,LOG2Diff8
Csa11g102640,-1.376723291,0.893824155,0.160692949,-0.480296202,-0.528049524,1.330551913
Csa11g102660,0.530201934,0.774824996,-1.782065323,0.640827111,-0.591159792,0.427371073
Csa11g102670,0.824480463,-1.784363367,-0.524998423,0.20762624,0.669099375,0.608155712
Csa11g102770,0.48372356,0.965916249,-1.532883717,0.825524154,-0.884123902,0.141843656
Csa11g102850,-0.14885497,0.367720619,-1.919061388,0.26385018,0.546904079,0.889441479
Csa11g102890,-0.266733721,-0.024797156,-1.399963905,-0.092039788,0.064310282,1.719224288
Csa11g102940,-0.803360466,0.431680496,0.22590326,-1.525316436,0.391494074,1.279599073
Csa11g102950,-1.555342929,0.444170308,-0.402540206,-0.180902525,0.233713278,1.460902075
Csa11g102970,0.921158121,0.354902672,-1.85927397,0.429393817,-0.354600959,0.508420319
Csa11g102980,-0.762421705,1.285180653,-0.22581848,-0.223665417,1.117337996,-1.190613048
Csa11g103000,1.457948929,0.229070032,-1.488274193,-0.54899138,-0.174321889,0.524568501
Csa11g103020,0.987798408,-0.320465557,-1.322006115,-0.608258423,-0.077892821,1.340824508
Csa11g103050,0.831149365,0.201800318,-1.909061754,-0.173355284,0.671716103,0.377751251
Csa11g103090,1.290745787,0.27296316,-1.346419833,-0.609611188,0.902573082,-0.510251008
Csa11g103110,1.61055534,0.627396485,-0.9594575,0.141390249,-0.531197846,-0.888686728
Csa11g103180,1.442941821,-0.092912442,0.423359099,-1.084389127,0.466916808,-1.155916159
Csa11g103190,0.974227451,1.225586987,-0.819948365,-0.556456748,0.37183108,-1.195240405
Csa11g103230,0.120202082,1.046945298,-1.458363078,-0.943683561,0.851551509,0.383347751
Csa11g103260,-0.66514252,1.023965092,-0.900253746,-0.456295523,1.497033982,-0.499307285
Csa11g103350,-0.577915797,1.396239082,-1.417005185,-0.182815257,-0.039272199,0.820769357
Csa11g103370,1.836631756,-0.167663102,-0.41379402,-0.967470083,-0.618226638,0.330522088
Csa11g103410,-1.147594897,0.401479551,-0.977797107,-0.078380989,0.217232058,1.585061384
Csa11g103480,1.582533545,0.064924252,-0.911494707,-1.060309758,0.653952073,-0.329605405
Csa11g103490,-0.011861341,-0.808154221,-1.541652587,0.780471182,1.025998331,0.555198637
Csa11g103520,-0.518040743,-0.06471261,-1.358970237,1.630396955,0.450612121,-0.139285486
Csa11g103570,0.349088538,1.116262614,-1.097077786,-1.083558842,-0.348968499,1.064253975
Csa11g103580,-0.873314608,1.391531364,0.051269233,-0.321682391,0.916326698,-1.164130296
Csa11g103620,-0.506320535,1.667914095,-1.076918064,0.037106741,-0.690635988,0.568853751
Csa11g103660,0.359395477,0.661120658,-0.645842195,-0.959634067,1.501747508,-0.916787382
Csa11g103670,-1.729946472,0.318345449,-0.395605764,0.117662156,0.452144917,1.237399713
Csa11g103680,1.78385416,-0.610586186,-0.230849744,-0.383373029,-1.017261237,0.458216036
Csa11g103700,0.192355251,0.719499028,-1.913526544,0.000729231,0.124444415,0.876498619
Csa11g103730,-1.281508797,1.686980775,-0.125573458,-0.430929292,0.462139992,-0.311109219
Csa11g103760,1.084280457,-0.706288915,-1.285832611,-0.33460094,-0.006607592,1.249049601
Csa11g103780,0.548791499,1.248724761,-0.394054578,-1.112141694,0.777633712,-1.0689537
Csa11g103790,-1.014725785,0.34293859,0.302938478,-1.394356565,1.243732673,0.519472609
Csa11g103800,1.056137833,0.606190449,-0.818539411,-1.600286953,0.373992016,0.382506066
Csa11g103810,-0.574861747,0.500638242,-1.484532261,-0.172392242,0.279526439,1.451621568
Csa11g103900,1.461102012,-0.414977688,-1.545605943,0.035706228,0.544344058,-0.080568667
Csa11g103970,0.989188034,0.841955931,-0.259627065,-0.819717499,-1.446103673,0.694304272
Csa11g103990,1.107574911,-0.604654425,-0.209300561,-1.5681835,0.422330076,0.852233498
Csa11g104010,-0.144714692,1.984420219,-0.65437473,-0.282051992,-0.702057194,-0.201221611
Csa11g104090,0.717484019,0.285722532,0.9075579,-1.461929357,0.594714328,-1.043549423
Csa11g104180,1.825626793,0.254133973,-0.156376122,-0.394050608,-0.408758278,-1.120575759
Csa11g104200,-0.04557652,0.903198491,-1.741737515,0.043799572,-0.209731618,1.050047591
Csa11g104240,-1.476817141,0.180566807,0.966327692,-0.323797702,1.202673352,-0.548953009
Csa11g104270,-0.397531252,1.150666409,-1.712435408,0.420346105,-0.09354776,0.632501906
Csa11g104310,-0.214643665,0.751847106,-1.101890293,-1.236640835,1.007482695,0.793844993
Csa11g104320,-0.820317931,0.689965985,-0.957236443,1.307931998,0.664348065,-0.884691675
Csa11g104400,-0.959973338,0.60649627,-1.200507144,1.459344163,0.307351087,-0.212711037
Csa11g104410,-1.013130312,1.00103565,0.091990401,-0.30612385,-1.079305958,1.305534068
Csa11g104430,0.116394983,0.230812893,-1.036787492,-0.054831087,-0.965361323,1.709772026
Csa11g104440,0.449685094,1.553353918,-0.238228627,-1.089458886,0.338028163,-1.013379662
Csa11g104450,1.387097015,-0.400828163,-1.420464778,-0.153357842,-0.298443568,0.885997336
Csa11g104480,-0.899717323,0.153649107,-1.50620789,0.539895568,0.591022675,1.121357863
Csa11g104530,-0.647472435,1.917491986,-0.855176114,0.130555808,-0.213951191,-0.331448053
Csa11g104540,0.381153842,1.375919888,-0.660222613,-0.292726654,-1.430817631,0.626693168
Csa11g104580,1.178702073,0.926509268,-1.607693112,-0.116083269,-0.392389516,0.010954556
Csa11g104710,1.625096068,-0.442869453,-0.899983458,-1.033183931,0.333433896,0.417506878
Csa11g104740,-1.468366363,1.051491056,-0.012559668,-0.81835409,0.243160475,1.00462859
Csa11g104780,0.731147715,0.123012376,-1.117078421,1.175396757,0.381782504,-1.294260932
Csa11g104790,-1.645856358,0.344973826,0.553674809,-0.79910469,0.647687549,0.898624864
Csa11g104910,0.034068207,0.616864523,1.534283383,-1.313347013,-0.153681313,-0.718187787
Csa11g104930,1.154971485,0.797306842,-1.014514278,-0.045197048,-1.340912683,0.448345682
Csa11g104940,0.47510396,1.250016127,-1.126369536,0.348678657,-1.302158845,0.354729638
Csa11g105030,0.980927571,1.527616057,-0.767134517,-0.843485079,-0.472135835,-0.425788199
Csa11g105050,-0.11984029,1.785468709,-0.62283109,-0.082305614,-1.166458231,0.205966516
Csa12037s010,1.501745377,0.465507444,-1.56677334,-0.229966741,-0.139399438,-0.031113303
Csa12621s010,-1.066194431,-0.588709233,0.616246292,-0.888576329,0.468536747,1.458696955
Csa12818s010,-0.844391165,0.27354832,-0.977734394,0.507885705,-0.587973458,1.628664992
Csa12999s010,-1.579759993,0.605645972,-0.947749019,0.585760903,0.625490396,0.710611741
Csa12g001020,-1.03467707,-0.081980722,1.715446609,-0.76473093,0.519653816,-0.353711702
Csa12g001120,0.806028188,0.67875708,1.145790406,-0.844354132,-0.526679241,-1.259542301
Csa12g001130,-0.437506475,0.148845986,-1.702730147,0.80408102,0.076090969,1.111218648
Csa12g001180,0.34247004,-0.337162,-0.282959745,-1.65093158,0.73660983,1.191973455
Csa12g001210,-1.248942934,0.208582025,-0.896332361,-0.184029574,1.454457737,0.666265107
Csa12g001280,-0.573970041,1.47012927,-0.956402396,-0.517006633,-0.473171744,1.050421544
Csa12g001310,-1.085802786,-0.081803923,-1.18063641,0.232772891,0.80411361,1.311356618
Csa12g001320,0.701336017,0.495596033,-0.425901465,-1.037348517,-1.085357702,1.351675634
Csa12g001330,1.230994519,0.44088325,-1.726657013,-0.382000288,0.034518052,0.40226148
Csa12g001340,-1.449177708,1.291400879,-0.790799793,0.596231752,0.483774182,-0.131429312
Csa12g001350,-1.80112922,1.172764245,0.257197831,-0.278728546,0.211954422,0.437941268
Csa12g001360,0.052540803,1.010050104,-1.10295779,-1.300215266,0.377560501,0.963021648
Csa12g001430,-1.771196243,-0.012508253,1.225954571,-0.152121885,0.56065749,0.149214321
Csa12g001440,0.215849972,1.079274812,-1.858725034,-0.197618678,0.330932276,0.430286652
Csa12g001450,0.396854201,1.348841135,-1.444184569,-0.811724746,-0.017298085,0.527512064
Csa12g001470,-1.713919252,0.944914086,-0.674427516,0.400040863,0.44958572,0.593806098
Csa12g001500,0.475497197,0.831663394,-1.79337055,0.761439509,-0.490031223,0.214801675
Csa12g001530,-0.175955059,-0.120501604,1.704147615,-1.151554156,0.459945244,-0.716082039
Csa12g001540,-1.523705007,0.269167778,-0.416061142,1.292834049,-0.398481467,0.776245789
Csa12g001600,0.545312227,0.456730768,-1.72507396,-0.611666163,0.311463955,1.023233172
Csa12g001680,1.743028021,-0.044137291,-0.677592394,-1.203092163,0.226577632,-0.044783806
Csa12g001690,-1.755637151,0.363873937,-0.284289976,0.279509517,1.268894512,0.127649162
Csa12g001730,-0.752315128,-1.196399883,1.715780316,-0.079197016,0.11269591,0.199435801
Csa12g001740,1.004782173,0.176371902,-0.666794484,-1.594389073,0.981253053,0.098776429
Csa12g001750,-0.970846954,0.148287629,-1.092212002,1.633539689,0.399982721,-0.118751083
Csa12g001870,-1.221729328,0.731281447,-1.116801796,0.912408219,-0.223310188,0.918151646
Csa12g001910,0.101567427,0.852708965,-1.871126665,0.27781823,0.809461191,-0.170429147
Csa12g001930,-1.123890148,0.367968618,1.001277364,-1.370884862,0.770346512,0.355182515
Csa12g001980,1.647872724,0.665447866,-0.749054602,-0.992512757,-0.028894736,-0.542858495
Csa12g001990,-0.237227871,0.441326695,-0.750406224,-1.391404176,0.537303053,1.400408523
Csa12g002010,1.312755425,-1.074720175,-1.09212105,-0.051808723,-0.054947789,0.960842312
Csa12g002030,-0.521397067,1.458067476,-0.898366234,0.427419294,0.63431357,-1.100037039
Csa12g002070,1.546467809,0.202479168,-1.174668531,-1.02267275,0.080661327,0.367732977
Csa12g002080,0.734519006,1.023816035,-0.348278163,-1.793611804,0.177914142,0.205640783
Csa12g002180,0.510562001,-0.234044662,-1.419013567,-0.832568921,0.870618386,1.104446764
Csa12g002190,0.848993717,0.125332843,-1.256522833,-0.626909552,-0.514570256,1.423676081
Csa12g002290,-1.424487606,1.095099108,-0.491870494,-0.597491286,0.997675686,0.421074592
Csa12g002330,-0.181828804,0.907873701,-1.64363391,-0.532488231,0.494533221,0.955544022
Csa12g002380,1.003768337,-0.436541557,-0.149224417,-1.574297267,1.140593819,0.015701086
Csa12g002470,0.125997469,0.773025228,-1.943185476,0.182584301,0.751796308,0.10978217
Csa12g002500,0.628147085,-0.789020156,-1.269299562,-0.549713056,1.224035714,0.755849975
Csa12g002560,1.070006626,0.268891668,-1.80127468,0.069938992,0.673867941,-0.281430546
Csa12g002670,0.300665878,-0.927650736,-1.372219915,1.198392313,0.852778981,-0.051966521
Csa12g002720,1.87174554,-0.470934422,-0.84477215,-0.589273783,0.343231513,-0.309996699
Csa12g002790,1.809628258,-0.764683512,-0.243737744,-0.998278595,0.27897671,-0.081905117
Csa12g002800,0.630721934,1.39003734,-1.285419818,-0.544852366,-0.687980907,0.497493817
Csa12g002810,0.972685244,0.391277537,0.496263112,-1.872948981,0.276999128,-0.264276041
Csa12g002820,-0.819826271,1.164534564,-0.206223598,-0.316827481,1.275116846,-1.09677406
Csa12g002840,-0.449832009,1.611478977,-0.787643373,-1.129470012,0.476062568,0.279403849
Csa12g002850,1.3776128,-0.102217489,-0.219419185,-1.549758709,0.756757501,-0.262974917
Csa12g002870,0.118757116,-0.954562365,0.041106159,-1.295969056,0.722816415,1.367851731
Csa12g002910,1.133771588,0.398929486,0.737063837,-1.391564904,0.148302603,-1.026502609
Csa12g002980,-0.296687734,1.401861462,-0.885965112,-1.010452847,-0.24771993,1.038964161
Csa12g003040,-1.049912253,0.584157502,-1.375460556,0.739025725,0.045633332,1.05655625
Csa12g003130,0.812332811,0.34857743,-1.706314956,0.924460346,0.246723221,-0.625778852
Csa12g003280,0.222297632,0.321140153,1.605465533,-0.935045317,-0.032952598,-1.180905402
Csa12g003300,0.238731733,1.152920911,-1.530943119,-0.218087412,-0.582419492,0.93979738
Csa12g003320,-0.263473424,-0.413753433,1.485634086,-1.183532938,0.922808171,-0.547682462
Csa12g003430,-0.007511776,-0.249126852,-1.503798469,0.872676384,1.315902701,-0.428141987
Csa12g003460,0.52741869,0.181593392,-1.824355774,-0.422321888,0.771650777,0.766014802
Csa12g003480,0.571280002,0.785842,0.162653119,-1.710080326,0.832428913,-0.642123708
Csa12g003530,-1.125297489,0.18174362,-1.203588084,0.062021651,1.235356049,0.849764255
Csa12g003620,1.617854384,0.042681662,-1.341633369,-0.670666597,0.361735072,-0.009971152
Csa12g003720,-0.171292961,-0.254233289,-1.773380369,1.04753244,0.553429958,0.597944221
Csa12g003730,0.280969133,0.671186813,-0.499322753,-1.707299473,0.117563108,1.136903172
Csa12g003780,-0.265831615,0.76077834,-0.828838424,-1.343235675,1.314440006,0.362687368
Csa12g003840,-0.349908493,1.092534467,-1.423373764,-0.613117227,0.175242175,1.118622841
Csa12g003860,0.018975604,0.888262579,0.250495909,-1.013788535,1.174974286,-1.318919843
Csa12g004040,-1.683698189,0.427100167,-0.641542234,1.091761374,0.567662947,0.238715935
Csa12g004100,1.193053105,0.174337668,-0.090391731,-0.799860295,0.941357068,-1.418495816
Csa12g004110,0.94727975,0.657713712,-1.850515886,-0.287434992,0.163950607,0.36900681
Csa12g004170,-1.474917674,0.317332001,-0.475255215,0.030185333,1.580072655,0.0225829
Csa12g004190,0.116061064,1.636598474,-1.127180862,-0.328687012,-0.813775713,0.516984049
Csa12g004210,1.36171925,-0.980466718,-1.001874259,-0.618353994,0.495468533,0.743507188
Csa12g004240,-0.958258034,0.672271829,-1.347091345,-0.22899019,1.051558539,0.810509202
Csa12g004250,-0.860215905,1.893190563,0.229073283,-0.409274973,-0.211599786,-0.641173182
Csa12g004280,1.434413496,-0.116471225,-1.41686055,-0.606704583,0.742911607,-0.037288745
Csa12g004300,-0.426070255,1.751900298,-0.770567182,-0.970805284,-0.043957856,0.45950028
Csa12g004330,-0.240045389,1.200360397,-1.070206676,-0.190658023,1.216730484,-0.916180793
Csa12g004370,0.929202829,0.745216192,-0.499274147,-1.662314974,0.717927664,-0.230757564
Csa12g004380,0.262279604,0.583655048,-0.99753101,-0.427925203,-0.983904301,1.563425862
Csa12g004390,-0.217762263,0.011661229,-0.86691776,-0.087166853,-0.746610569,1.906796216
Csa12g004410,-0.059211855,0.675343557,-1.639791228,0.456544821,1.144442666,-0.577327962
Csa12g004440,0.507959296,1.052710337,0.204093739,-0.211267438,0.305105838,-1.858601771
Csa12g004490,0.454836985,-0.089317511,-1.883756196,-0.029883494,0.910766307,0.637353909
Csa12g004520,1.854175957,0.128793891,-0.35474619,-1.03225185,-0.000947426,-0.595024383
Csa12g004540,1.765847704,0.197806373,0.091876048,-1.142251908,-0.219536446,-0.693741771
Csa12g004580,0.402187459,0.62154112,0.576432613,-1.85015329,0.701772481,-0.451780384
Csa12g004600,-1.363549124,1.325386882,-0.073471477,-0.919597533,0.541177025,0.490054226
Csa12g004660,-0.207843843,1.00693529,-1.801538091,0.748626223,-0.101879145,0.355699567
Csa12g004680,0.020982733,1.361733877,-1.099969751,-0.766701528,1.026314579,-0.54235991
Csa12g004710,1.030411313,0.501059271,-1.883586466,-0.046544921,0.369128088,0.029532715
Csa12g004720,0.611140788,0.354971357,-1.614359938,-0.620745821,1.227727998,0.041265616
Csa12g004750,0.915813663,0.045792171,-1.35054691,-0.542488333,-0.430705257,1.362134666
Csa12g004780,0.419829388,0.873420537,-1.556805281,-0.580352825,-0.265191185,1.109099365
Csa12g004790,0.482178966,0.498382676,-1.941000192,-0.108472362,0.824787065,0.244123847
Csa12g004810,-1.327516392,1.412712812,-0.82117961,-0.199732442,0.679909543,0.255806089
Csa12g004820,-0.879464554,1.529283922,-0.460735121,-0.263089882,0.932436017,-0.858430383
Csa12g004830,1.898675699,-0.28544549,-0.608719661,-0.967653901,0.036245986,-0.073102632
Csa12g004900,-0.948778969,0.633135823,-0.806106923,-0.906262301,0.721242901,1.306769469
Csa12g004910,1.934379946,0.041015904,-0.792619311,-0.317027627,-0.709442206,-0.156306707
Csa12g004980,0.895322097,1.499941053,-1.199800157,-0.361619347,-0.293150665,-0.540692981
Csa12g004990,0.59244824,-0.187352091,-1.170331402,-0.891997004,0.095349242,1.561883016
Csa12g005040,0.08102108,0.374242762,-1.380507602,-0.774900501,1.521585592,0.178558668
Csa12g005050,-0.785269033,0.067784154,-1.41334974,0.092106874,1.403102899,0.635624846
Csa12g005060,0.445769056,0.053245383,-0.98818847,-0.156343295,1.662375939,-1.016858613
Csa12g005130,-0.585094183,-0.764415715,0.646989003,-1.203319429,0.510965797,1.394874528
Csa12g005150,0.845435256,-0.053396531,-1.943806445,0.218844581,0.568781651,0.364141488
Csa12g006160,0.195462886,-0.140782337,-1.700375832,0.887636442,1.07741025,-0.319351409
Csa12g006190,1.053905223,0.367900926,-1.7497045,0.057949482,-0.436284051,0.706232919
Csa12g006200,-0.17886321,1.389173519,-1.122293974,-0.779649659,-0.336689457,1.02832278
Csa12g006240,0.154372173,1.237160225,-1.272897184,-0.47952325,-0.694277061,1.055165098
Csa12g006260,1.662233343,-0.116474604,0.063428354,-1.28314933,0.346769462,-0.672807224
Csa12g006270,1.306105348,-0.489104047,0.293047701,-1.663334222,0.433559935,0.119725285
Csa12g007350,0.807604798,0.06528983,0.706579336,-1.615486107,0.80344021,-0.767428067
Csa12g007380,0.605896631,0.900419597,-1.845081396,-0.166854378,-0.109227874,0.61484742
Csa12g007400,1.274730086,1.005311884,-1.362473735,-0.605476531,0.059330679,-0.371422383
Csa12g007460,-0.187278272,-1.252255345,-0.485447428,-0.491295035,1.224846299,1.191429782
Csa12g007470,1.672862062,-0.193777775,-1.109984537,-0.888141325,0.324405038,0.194636536
Csa12g007480,-0.049395067,1.392148394,-1.564991755,-0.549176239,0.460369725,0.311044942
Csa12g007510,-1.283010923,0.385184759,-0.395813356,-0.56961513,0.22858852,1.634666129
Csa12g007520,-1.096979003,0.842674529,-1.432020587,0.488614577,0.798673084,0.399037399
Csa12g007580,0.771264414,-0.741308126,-1.67068418,0.865816018,0.302173313,0.472738563
Csa12g007590,0.960672945,0.049521696,-1.342862402,-1.082345065,0.485274357,0.92973847
Csa12g007610,0.436219476,0.174899786,-1.929133174,0.40049237,-0.029220174,0.946741715
Csa12g007630,0.584808169,0.304039161,-1.373554092,-0.327326929,-0.652771725,1.464805416
Csa12g007640,0.653370149,0.73235341,-1.62163982,-0.556623178,-0.229494408,1.022033846
Csa12g007650,1.669478264,-0.085393655,-1.367128739,-0.478802123,-0.060095274,0.321941526
Csa12g007660,1.437700873,0.762102761,-0.987880085,-1.111882121,0.209808581,-0.309850008
Csa12g007700,0.187607416,-0.844662273,0.995731897,-1.578259003,0.638282735,0.601299228
Csa12g007720,-0.770951557,1.14815256,-1.360952089,-0.298228264,0.238178813,1.043800538
Csa12g007840,-0.225386908,0.571242027,-1.809535549,-0.157486486,0.879761865,0.741405052
Csa12g007920,0.783149717,-0.265769879,-1.774044914,-0.233038247,0.695390972,0.79431235
Csa12g007940,0.834017599,0.636867825,-0.99578382,-1.29715812,-0.254824937,1.076881453
Csa12g007970,0.653908914,0.329271957,-1.591416588,-0.112948016,-0.550057932,1.271241665
Csa12g007980,1.36071998,-0.659326521,-1.022834066,-0.236017502,-0.57463374,1.132091849
Csa12g007990,0.54293545,0.824177155,-1.123247038,-1.426384712,0.714791144,0.467728
Csa12g008030,1.749980747,-0.265700892,-0.515917983,-0.957707671,0.579283161,-0.589937363
Csa12g008050,-0.789354544,1.646108656,-1.206735912,0.087393126,-0.159325837,0.421914511
Csa12g008060,-0.254698105,-0.199996117,-1.613282225,0.784201951,-0.011350731,1.295125227
Csa12g008080,-0.166962081,0.477542243,-1.763101768,0.386106192,1.210647859,-0.144232444
Csa12g008090,0.475989336,0.416519569,-1.857805289,-0.14326032,1.060999482,0.047557222
Csa12g008120,-1.839989041,0.961432637,-0.111727195,-0.037251307,0.786075181,0.241459724
