CGI,Ave CO46 week 0,Ave CO46 week 1,Ave CO46 week 2,Ave CO46 week 4,Ave CO46 week 6,Ave CO46 week 8
Csa14g026040,4.646633841,3.256150807,2.059444914,1.34177382,1.49394245,1.641447908
Csa13g015530,2.881782632,2.176762342,1.376768715,1.649035454,1.489258262,1.894085171
Csa16g001390,9.166677893,10.40854667,6.58463684,9.968433695,7.5224269,9.827014938
Csa04g042110,105.3164084,123.0995593,77.87859705,62.4263525,52.18662029,72.86415595
Csa04g049780,2.323396362,1.717252024,1.086428092,1.881895771,1.812729147,2.117381481
Csa04g037720,13.89844192,11.61364274,7.347612457,11.71025153,8.934547964,9.003638592
Csa20g012080,15.14838043,16.44220537,10.40530741,11.08755751,11.74389868,9.846705775
Csa19g003300,31.16340468,48.56879269,30.74138987,28.5996539,28.32505253,31.47910046
Csa05g041490,17.32765911,19.99484219,12.65748013,12.10199885,12.56880516,12.34123474
Csa05g006020,4.163336315,3.335520207,2.111688279,2.104873828,2.653835159,2.377369928
Csa06g034390,121.9608903,130.6060891,82.69086568,69.87527285,62.44199626,63.89797448
Csa07g003060,2.986754389,2.391096332,1.51404576,1.214066126,1.685984592,1.923536792
Csa09g068320,41.21426368,34.8378439,22.06104115,21.39248489,19.45375828,24.20806718
Csa11g025270,4.864123115,7.948705578,5.034422384,5.733257429,5.469204127,4.77560033
Csa07g002150,6.219073477,4.487359009,2.842418401,2.631138882,2.471864757,3.437147022
Csa04g042520,33.99904206,32.06010643,20.30911321,19.44129802,18.68415405,23.23116426
Csa03g031190,20.07216092,13.90411907,8.810196215,9.617707922,7.84299877,10.10663574
Csa14g031970,7.06336916,8.081403984,5.121293316,3.718955486,4.538139763,5.611152085
Csa06g002870,2.843387175,2.852585661,1.80786261,1.582904129,1.657064801,1.749317754
Csa20g012130,3.664927896,2.712237911,1.719902682,2.355256357,2.430559618,2.725092159
Csa06g010180,33.96437049,36.29759963,23.01732264,13.94020303,14.02546671,16.04245757
Csa17g025960,5.83041499,4.464237721,2.831606625,2.644200547,2.603295746,3.104460242
Csa15g001970,10.75458931,8.955341838,5.680355678,7.166119396,6.848359873,7.804600949
Csa20g079420,5.502310442,4.922182913,3.122157857,3.114320057,2.309821115,2.988197297
Csa15g082750,24.02943857,32.02055756,20.32253844,20.86723621,21.05081063,21.47978276
Csa13g010200,30.87893803,33.53533529,21.28495177,15.58604661,18.88203985,26.72950558
Csa14g017170,4.014964541,3.306659808,2.098986291,1.948186773,2.119347515,1.805578637
Csa10g008090,35.42790273,41.75929925,26.5116727,29.12446634,29.65961171,29.11006196
Csa02g074680,5.97350468,6.841000905,4.344232104,5.573514508,3.431083594,5.61102978
Csa04g008960,2.996136097,4.378138188,2.780351421,4.783692075,4.081871597,4.516317308
Csa06g051630,7.705751854,8.124960195,5.160394969,5.863024047,6.671791244,7.109443903
Csa08g023440,4.685261278,5.288963184,3.359632531,3.333117403,2.896195509,3.595258944
Csa13481s010,63.2614849,101.9043846,64.734055,63.50646859,58.33708648,44.81675572
Csa05g029440,4.950294656,3.850279252,2.446160243,2.200884805,2.591055168,2.966691347
Csa19g011520,4.9126601,5.507839557,3.500152913,3.078585612,3.029661615,3.734052667
Csa02g049040,5.846014166,7.697777596,4.892921134,5.415171709,5.694184105,5.90781603
Csa05g059550,6.826983234,6.881193091,4.374857756,7.001147355,7.000284445,6.109798309
Csa03g017060,8.452033464,7.158655107,4.552200219,5.603832771,4.400789285,7.487116585
Csa05g020260,3.99740261,3.117241135,1.982438119,2.577389769,2.314995194,2.597701651
Csa05g016600,7.684905343,7.41542856,4.717911523,4.140242683,4.484194003,4.527167221
Csa03g023180,5.199051279,3.630211858,2.309962907,2.99892736,2.502257119,3.619526498
Csa04g046620,4.41970484,3.686298263,2.346888486,1.860121757,1.978353753,2.484089091
Csa12g014040,116.6894547,162.1367577,103.2520788,74.11792003,69.2556244,88.62150007
Csa14g014880,4.54718141,3.768151879,2.400467904,2.838604472,2.908787138,2.63618244
Csa06g030010,8.550761306,14.2913275,9.105897884,5.404918853,7.350088164,7.22418126
Csa11g025780,9.029394767,10.92332809,6.961499779,7.217922548,6.510312795,8.301677564
Csa04g066470,11.85744352,13.74708978,8.762059294,9.937097342,12.03085188,12.36229392
Csa03g015700,20.10136692,25.54198147,16.28162533,17.57299285,16.81561166,22.40056571
Csa17g029270,51.18766549,55.36085773,35.30150665,38.98241542,36.70559879,40.38682791
Csa14g034950,23.46105539,24.08886943,15.36211397,12.99017833,12.64443692,17.3506149
Csa15g084280,20.13854404,22.58427397,14.40313928,16.36575685,16.34247755,18.64366921
Csa09g019750,2.136024225,3.281605358,2.093343367,2.141618818,1.921765092,1.758881493
Csa11g067950,26.76421614,16.86513453,10.76110421,22.25199896,20.16071446,25.56309437
Csa01g020670,2.313207032,3.764474561,2.402458037,2.8323399,3.246454467,3.535968543
Csa11g050740,5.10771504,4.190199376,2.674258115,2.05094081,2.20229011,2.50475814
Csa07g050960,24.63136988,24.74631112,15.796644,19.17522848,19.03738815,24.91086266
Csa04g002280,4.316845831,2.91550835,1.861546683,2.256117061,2.415651223,2.410271982
Csa11g063940,4.679280655,4.409167128,2.81532088,4.258982567,3.326037581,4.407131582
Csa18771s010,41.58057531,40.47182527,25.84286098,41.75058732,30.97178228,31.70988947
Csa19g048250,18.90575751,24.14662022,15.41869657,8.176756945,9.310812118,14.00546188
Csa10g030030,3.300660693,5.253132165,3.354743998,2.045370074,2.66110195,2.842584634
Csa01858s020,7.035116372,8.986527908,5.740143377,8.427088344,8.576750027,9.515210957
Csa10g010710,3.199330261,2.683975887,1.714481298,1.577514606,1.578160003,1.774305411
Csa16g009240,26.30544475,17.02417682,10.87731472,12.88934202,10.13248624,11.8628309
Csa20454s010,30.28761321,32.25962577,20.61739085,19.17880509,15.98677493,25.00078437
Csa04g040650,4.727543102,5.641165661,3.605586115,2.952457546,4.317983095,4.77686346
Csa19g002710,2.47498898,2.487217029,1.5897226,1.828792502,1.531061534,2.848547183
Csa08g028030,33.26578459,29.88053953,19.10176062,18.25693207,20.61443,24.60780626
Csa04g063450,4.813209415,4.074407769,2.604828735,3.609665313,4.120598397,4.256408785
Csa18g042060,16.25469313,17.34347051,11.09361384,13.60463197,10.71046558,11.42877438
Csa09g084430,3.531809033,2.683439657,1.716451715,1.167635322,1.540160754,1.869843291
Csa04g051640,2.482267964,2.394220749,1.531627651,2.348480612,1.371054816,1.956004541
Csa05g008900,22.80617944,17.27968893,11.05484791,15.61099011,14.62408017,16.16898221
Csa06g051190,4.594930218,5.292736466,3.386672363,2.777290093,3.176324675,3.142475505
Csa11g084910,5.811885523,8.252732051,5.281410301,3.753601794,4.065770655,4.726667443
Csa16g030890,111.8232627,82.12476559,52.57137821,136.02602,74.82174222,78.45031096
Csa17g013300,16.43065347,9.940589328,6.366400474,6.774950798,6.522809956,7.05496928
Csa11g038820,5.459616543,4.627513589,2.96448878,3.484570934,3.925243496,4.460030288
Csa01g039650,4.129265253,3.352439378,2.1479313,3.488294716,3.171392872,3.813584702
Csa03g010780,12.0494742,12.93019024,8.285559063,6.529959187,5.959056478,8.213866562
Csa18g026600,6.425553262,6.009966176,3.851390589,4.856412247,4.989531541,5.413641053
Csa04g034420,11.34168134,10.91849679,6.998195524,5.284604187,5.260534847,6.913854432
Csa07g023710,4.787258672,3.560851032,2.282427046,3.070598096,3.266890172,3.211919975
Csa03g017990,4.735538699,5.845995617,3.747284138,3.34569448,3.90135145,4.668391587
Csa04g043650,3.518353433,2.955946038,1.894802108,3.735252595,3.469560277,3.353504793
Csa08g060910,2.116459926,2.969317975,1.903486291,2.406225714,2.386648276,2.571694871
Csa07g038840,2.663214571,4.155394217,2.66412513,3.220373867,3.357899434,3.361874092
Csa17g013460,3.546859153,5.248159665,3.364937622,3.235154433,3.402124973,3.547075703
Csa02g060000,165.0707341,190.0175822,121.8364996,86.94705337,85.61437641,92.80135027
Csa04g033500,2.936117283,3.676320459,2.357436005,2.925995107,3.454012345,3.100547082
Csa13g019950,10.50527392,15.55406136,9.974675971,13.38061589,13.93372827,15.70400827
Csa08g004380,5.265033569,4.292556861,2.753403767,4.275540444,3.280437404,3.706147922
Csa11g064880,27.81244732,30.59860707,19.62809287,24.87074633,19.54336112,24.03225967
Csa11g020460,91.55136551,114.4410837,73.41933914,65.69917953,60.40496278,54.26473955
Csa08g011100,3.402199904,3.375731956,2.1657825,1.760414203,1.93062287,2.314208305
Csa03g056650,11.93494232,8.670152686,5.562591616,7.897117264,6.164533649,6.655254732
Csa02g067070,8.714293613,8.293905455,5.3215212,6.48199441,6.199378453,6.554463828
Csa01g029590,35.00657469,30.26865037,19.4219542,32.11186493,26.37198134,31.56517588
Csa08g049550,6.057056438,4.969462908,3.188850688,3.100313137,3.285246962,2.957100014
Csa07g058580,4.331652507,3.966367721,2.546360106,3.018747837,3.847252247,3.842251919
Csa19g036800,143.9518458,186.5928193,119.8225532,110.0295628,104.9519378,134.9304509
Csa12g008830,12.51586465,10.59210067,6.803748016,4.472324842,4.839423013,4.192309591
Csa20g081670,118.0082961,137.0252493,88.02886494,73.49730169,67.61217503,80.61365718
Csa08g027960,118.2903515,152.1038785,97.7314728,76.21791239,74.2766222,84.75978444
Csa07g051990,77.44899706,88.95005641,57.15801195,50.80664081,53.0333879,49.03520431
Csa11g088740,5.967726505,7.187581658,4.619232823,4.346879899,6.130082858,7.538312091
Csa18g040220,4.882473383,4.222738642,2.714709859,2.29836208,2.350685345,2.607456743
Csa06g052850,7.046535226,4.453743984,2.863581746,3.88080304,3.707430597,5.098324019
Csa00535s060,25.75257659,25.39946773,16.33167029,14.0424319,13.74857976,11.71815706
Csa04g024300,9.351882086,7.237844095,4.653995157,8.706910952,8.549510901,6.930874913
Csa17g014860,15.35560889,14.64713662,9.419360502,10.97810382,12.74768152,14.13155333
Csa08g049790,3.852986956,2.84354682,1.829783401,2.730521286,3.00847035,3.00788283
Csa14g010210,4.054179806,2.643062757,1.700915951,2.028472267,2.060385326,2.785117816
Csa07g034340,6.547265239,8.592437372,5.53003436,6.182512586,8.451730398,7.788556861
Csa11g066120,41.32952423,49.50802213,31.86367316,23.57647229,31.36978448,25.54823014
Csa16g026990,21.85743948,35.25751866,22.71198289,23.42940073,24.45627464,27.28147071
Csa08g012250,11.54511032,17.13645052,11.03905567,11.60592625,14.3335956,11.72643216
Csa11g072000,237.1193897,194.5101074,125.3244606,135.8730157,145.4678105,177.2518213
Csa03g026090,7.414427136,6.306426887,4.063287898,3.972720003,4.017241624,4.904427899
Csa07g059250,25.48178356,23.62544817,15.22322814,19.72917822,19.02134173,18.47382559
Csa17596s010,2.817909697,2.21296979,1.426385564,2.112244589,1.443294652,1.404481829
Csa11g025300,5.879350686,6.277219975,4.046879211,3.938618292,4.488393988,5.315888736
Csa01g019100,106.1261792,118.6178242,76.48115629,87.45975851,78.1371082,85.59222188
Csa19g013940,4.227498856,3.417640904,2.203606827,2.919195184,2.457373077,3.036401628
Csa13g041770,15.46499266,10.43965547,6.731784275,7.479180801,8.279990635,11.4029856
Csa15g002970,3.846718662,4.639861556,2.992144033,2.6072013,2.970575183,3.384704051
Csa16g027800,3.465113955,5.389332061,3.475774943,4.557995241,3.958927821,5.074508836
Csa13g007410,4.40558976,6.011338265,3.877415992,3.468890519,3.749489962,4.286607913
Csa12g013900,8.306232629,10.65755051,6.874316796,7.821403358,7.874299147,7.950598753
Csa11g005510,3.321514393,4.745923045,3.061279772,2.714338699,2.465199198,3.889882676
Csa12g001470,9.617152142,6.160848419,3.975212968,3.73668716,3.567487448,4.682115719
Csa10g047770,3.504897543,3.807949759,2.457851835,2.519394801,3.08545217,3.478902195
Csa04g052390,3.603622792,4.142846521,2.674136633,2.893129593,2.7915595,2.869040475
Csa12g066080,4.145648701,5.782600408,3.733062848,5.026955111,5.48881367,5.381140149
Csa15g005720,21.14722491,14.52349851,9.37593062,13.23846028,13.03191367,14.79922045
Csa09g087430,2.402731082,2.209973552,1.426735552,1.497438188,1.077193305,1.793348853
Csa13g027890,20.04925286,30.50779166,19.69604003,10.60972402,9.780450261,12.18932077
Csa01g005570,2.70778128,3.080458075,1.98888602,2.283959554,2.402517572,2.946334886
Csa01g023310,7.507770263,5.326680625,3.439484944,4.121020101,3.350914501,4.257255503
Csa01g001990,12.09481913,13.92412997,8.992369901,10.44391931,11.58620134,10.31836956
Csa03g061860,3.505607984,3.217737014,2.078637514,2.632880546,3.228659151,3.033387586
Csa11g023850,5.338408254,6.497541084,4.197593,4.96832681,5.161603646,5.716601218
Csa04g045100,7.551143907,6.441505029,4.162052081,6.26457688,5.007045552,6.644951661
Csa14g021090,3.388815649,3.143171818,2.031230767,3.170786322,3.805932423,4.017820429
Csa15g005550,14.44915568,13.68363877,8.843025845,9.26206562,10.20017321,10.458331
Csa05g012190,8.713158864,5.336929773,3.449058684,3.065359733,2.689192457,3.96604724
Csa01g042500,5.926654202,5.425292496,3.506549195,5.394053059,4.33032281,4.821074618
Csa14g002320,2.567514011,2.398907501,1.5507733,1.988033258,2.176383178,2.801995894
Csa06g023180,25.95140979,32.319505,20.90062882,20.535049,25.91635378,21.18238433
Csa07g036430,4.438156608,4.64672223,3.005224545,4.30401283,4.424440884,5.640193744
Csa04g039730,10.31947054,14.72022506,9.520487508,6.958880407,7.295602784,6.68226134
Csa19g046520,4.691368727,6.021659043,3.894604751,5.218089077,5.739709455,6.008897867
Csa13g033780,2.193098562,1.948287168,1.260415039,1.992186016,2.069363672,2.032096304
Csa09g094350,4.928504609,5.115462849,3.309773656,3.10333002,3.242599969,3.547997312
Csa12g072090,4.252729598,5.586464914,3.61652904,5.101390951,4.839770879,5.497792471
Csa01g033080,2.826959248,3.310895143,2.143465938,2.187942647,2.813517387,2.250218636
Csa07g050560,4.175732068,6.583925381,4.262746327,4.81372398,3.946853382,6.496220371
Csa19g011250,13.15224762,21.39406746,13.85299809,20.31343501,17.45419162,21.1545082
Csa12g078100,4.968636546,5.236322635,3.391064379,6.185059834,6.154336488,6.58402758
Csa11g001180,15.37784627,18.40221427,11.91758913,19.62698309,16.57495374,15.53049933
Csa07g037170,2.821778432,3.085935905,1.998517426,2.558872517,2.633219359,2.826796215
Csa10g007950,3.134251371,4.132829365,2.677070111,3.306647053,3.176512297,2.074926771
Csa11g093370,10.45944383,12.62019814,8.174848125,6.706186393,6.424883758,6.901501435
Csa13g009650,7.269428937,5.967484888,3.865587579,3.86947661,4.871133647,5.741267982
Csa07g049960,4.731219393,3.350553766,2.170527081,2.727737344,3.018212047,3.78614657
Csa03576s010,6.25526191,4.955568029,3.210341022,2.7787511,4.876036609,4.618151122
Csa04g065580,11.79365506,14.25886653,9.2377523,11.6124782,11.04760634,12.27966039
Csa14g066080,7.750667896,6.380674702,4.134188691,5.795850342,6.605249785,5.928689699
Csa05g087570,36.23817259,28.96419773,18.76799171,24.88873299,23.98979695,25.02859496
Csa03g033410,83.55206047,82.08441438,53.20335517,49.02943722,49.97925305,59.68083515
Csa06g023020,14.05770785,10.66650291,6.913952893,6.094668372,6.506878411,7.080229848
Csa04g062170,19.86245503,16.68140505,10.81456446,10.96695728,10.66269332,11.17144117
Csa04g002050,4.05996183,2.783208042,1.804412121,5.665263427,3.325513605,3.953434969
Csa05g014870,16.92676843,16.60028727,10.76595834,11.90562043,12.05143305,12.4054807
Csa07g061460,4.364373572,4.820094506,3.126311118,3.596582348,3.297005675,3.522298209
Csa02g076000,16.45700503,26.54771969,17.22047686,18.15934797,16.10440912,16.10198589
Csa15g078150,8.762388893,10.0981313,6.552923611,6.963008895,6.203446823,7.977104949
Csa02g061450,8.318730829,11.62853163,7.547093728,6.224620927,6.98645383,7.481107638
Csa12g049810,177.6040677,196.5127179,127.5808216,191.6526623,122.1573966,115.3912014
Csa01g023150,3.606454943,3.239442793,2.103451089,2.322245088,4.736234324,4.992638511
Csa07g040420,71.18255994,110.3841596,71.68180323,60.45178063,57.75307055,65.93075938
Csa12g030170,17.6241545,15.38021003,9.987842928,16.12646317,16.72894818,17.847744
Csa15g011110,2.920515083,2.137855842,1.3883897,0.809367418,1.080650857,1.145177035
Csa14g017300,188.1644326,307.4169083,199.7151363,160.5583363,139.1345168,181.5090531
Csa09g008520,4.051393449,5.642062753,3.665799399,5.351718903,5.706910641,6.177479482
Csa15g001310,4.297066697,2.886254411,1.875340984,2.976532731,2.455465383,2.4832176
Csa04g040270,70.50877284,62.06794385,40.34024715,56.08050227,42.64505903,45.40733669
Csa08g010900,4.610826402,4.144392934,2.693944535,2.768413919,3.108364489,3.478053203
Csa01g038070,18.51033776,18.95551263,12.32292929,13.72879544,12.72324957,15.01612478
Csa14g059970,11.83262875,14.90483236,9.690267702,9.242653948,9.545303089,10.44470916
Csa04g034660,25.77987271,24.95231582,16.22921412,19.22068072,16.85335852,19.94255234
Csa10g030010,4.791778614,5.812478399,3.78135478,5.111060987,4.818223464,5.040196779
Csa04g051220,187.9541574,233.6689826,152.0224362,103.8065107,105.7603227,120.8228929
Csa15g019420,49.41184039,67.13925515,43.68147874,43.13004761,31.86765496,43.57862601
Csa10g007430,28.2122822,30.28443361,19.70625053,18.19639621,17.55515474,20.45678858
Csa06g002690,3.363215261,5.105702877,3.322317693,3.136153494,3.257787114,3.164094184
Csa10g046790,147.6206283,200.5832273,130.5231512,96.13022831,90.18277342,106.1282985
Csa03g026640,93.34928708,132.6857047,86.34881134,55.06932248,51.52139449,62.87144884
Csa03g011570,2.320809135,1.856457454,1.208308983,1.363560244,1.189753329,1.604419249
Csa02g006260,6.409804879,8.921554328,5.807924955,10.39256992,9.075718632,10.65908153
Csa13g022400,4.365893519,7.20253344,4.689353714,6.780343574,8.048551976,7.923049479
Csa13g007190,8.646045709,9.666551208,6.293843081,5.871943531,5.94854893,6.923743249
Csa10g011180,4.304168551,5.030283537,3.275200071,4.459958379,5.23196626,4.951139086
Csa09g004890,8.937793416,8.552133679,5.56965751,6.412636758,5.971108693,6.995340855
Csa03g050900,11.81943381,8.945188475,5.826426211,5.931478789,6.973956331,6.47567015
Csa13g053320,4.934427969,4.744797905,3.090537706,2.555935687,2.654509516,3.214540314
Csa03g019320,26.80932691,37.33264579,24.31896706,24.53918141,23.54871413,25.81956906
Csa13g020410,9.541383627,8.984068028,5.853500276,5.024847968,4.463932721,4.44143124
Csa06g032930,8.029774701,9.285270488,6.050356444,5.314863419,4.928491388,4.570226782
Csa12g007480,2.119246452,2.620692096,1.707952963,1.583222135,1.716653507,2.09920898
Csa03g053750,9.594802294,9.137637355,5.956568496,6.864358355,7.104776166,7.074020963
Csa08g031060,7.449549576,5.71953163,3.728408088,3.87894981,4.242451066,5.094722599
Csa13g031450,11.66572289,7.826378486,5.103228521,7.786197879,8.904193953,9.144448765
Csa19g048680,9.773360832,9.783278587,6.382403712,5.778106628,6.007236614,7.095248086
Csa20g015430,11.76953092,8.481576528,5.534786575,6.397663333,5.824201979,5.523722776
Csa13g018580,70.21647541,85.32282258,55.69091083,98.5243294,94.4300858,107.8909202
Csa04g051810,3.249663959,4.133799751,2.698563113,3.31739525,3.370820521,3.206738037
Csa01g013230,5.751056642,5.753013296,3.756485758,4.005618359,4.595240729,5.48517823
Csa15g003720,19.16726282,16.29569027,10.64084849,16.04691291,15.37078468,13.66940338
Csa02g068180,16.22969828,15.89188028,10.37888352,11.38196063,10.15632975,12.41922412
Csa02g074990,3.359681693,4.435735854,2.89725487,2.123417771,2.937108926,3.023549141
Csa17g051860,7.356863177,8.016640324,5.237064025,8.388729129,9.428615696,8.979703497
Csa11g025870,218.4918248,243.4150186,159.0665737,217.5959441,194.1824224,166.0505714
Csa06g029040,27.57931704,19.47265978,12.72685856,10.52932163,10.5099754,12.87730028
Csa16g005790,2.622349124,2.489434367,1.627201069,2.997009582,2.953058723,2.045443724
Csa04g035200,15.74004904,12.68723854,8.29425425,8.013304413,8.336422273,7.570146802
Csa16203s010,276.5425717,419.2851169,274.1369108,651.5752314,452.9005096,371.2402457
Csa14g016140,9.973771694,10.49461138,6.861712218,5.446237451,5.810455529,6.70513029
Csa05g014750,21.49500306,25.461741,16.65039646,18.54567243,17.53694246,15.87669833
Csa13g002410,2.401042926,2.797752799,1.830127512,2.591891336,2.752164809,3.164999796
Csa13g038040,35.79392147,37.15373209,24.30560351,24.77751729,20.51441028,18.51543511
Csa01g031920,3.044697006,4.767303239,3.1195403,3.953238702,4.244009481,4.238923189
Csa17g042930,73.32264039,121.5891876,79.5660862,65.37784759,57.66316803,68.09108466
Csa17g019380,11.61115659,10.26020556,6.715704858,9.26175135,9.644860621,11.17215293
Csa16g049140,3.414599618,4.717939247,3.08808772,2.386992975,2.353127988,2.618765233
Csa10g001110,15.8674553,15.56119345,10.18728295,11.3941853,10.33904322,12.43086512
Csa01g006470,161.2478771,185.4077098,121.4271396,85.6272534,79.16448574,95.53329588
Csa00532s160,3.121706342,2.523821521,1.65329731,1.763604193,1.798279212,1.887901461
Csa11g075930,5.229716668,6.625671918,4.341032461,6.392887044,5.752352296,5.879779865
Csa02g024450,8.173580039,7.365832321,4.826277613,6.673993143,8.950329051,8.870630432
Csa14g016030,3.361832315,4.64489818,3.043785246,2.870013039,2.761774956,3.269557938
Csa14g051870,9.64780245,11.14140642,7.301422457,17.57809769,17.07964266,17.2231022
Csa11g025620,11.67868089,14.69507677,9.633143966,14.55957997,11.91780461,12.88086116
Csa15g026830,7.362611288,5.685140615,3.727032765,3.559982516,3.307906572,5.124439448
Csa07g047440,10.67847892,8.738818862,5.729448174,4.383443776,6.732550236,4.097454405
Csa00751s050,5.250029015,3.830729698,2.512541785,3.340262822,2.218124937,2.671077513
Csa01g044710,3.738131506,3.406998963,2.234677039,1.381487741,2.273433181,2.110384013
Csa07g054110,3.355702516,3.804074549,2.495210162,4.573721474,3.809864403,5.889115049
Csa09g098910,10.1878933,11.28867984,7.405348811,7.951738296,10.37500729,11.69857778
Csa02g040610,3.439537915,2.235496572,1.46690158,1.658870154,2.15307937,2.306194292
Csa12g024790,10.65706093,14.96353913,9.819262504,9.208258345,8.42977298,10.07447494
Csa04g062740,21.99655987,31.57590349,20.72481595,12.23326454,13.43255325,17.33029155
Csa00590s070,3.733277019,2.884080685,1.892971436,2.967071849,3.829308426,4.027214895
Csa03g062070,169.6431167,266.9451276,175.2195017,175.0187549,157.3884476,134.7150136
Csa13g018030,252.6198631,315.6066858,207.1883318,153.9546657,152.3424882,199.893059
Csa08g058130,33.49453038,45.1996603,29.67341045,27.5936938,27.11894834,31.74159859
Csa13g014430,4.421274887,6.946452214,4.560515024,4.081156274,4.952458479,4.699785855
Csa08g038970,4.810619796,5.205408993,3.418235132,5.171596568,3.902665057,4.322896405
Csa15g030630,9.539843121,12.69799947,8.339050273,4.573297857,5.664263662,7.809293061
Csa11g013700,9.48650916,10.01205937,6.57570087,6.276068437,6.510394212,7.586125896
Csa13g056660,3.397542615,4.640836869,3.048553104,4.234901076,4.309057473,4.259226636
Csa04g030790,2.752099997,4.118907295,2.705816683,3.162418321,3.346899967,3.507127597
Csa08g006180,6.178891445,7.293183549,4.791082643,5.471106897,5.709510584,5.909505797
Csa18g018880,8.246860376,11.85847477,7.790948799,6.953189223,7.364273223,7.206499706
Csa04g050090,3.151146867,3.414791901,2.243728091,3.074064149,2.834851967,2.311741573
Csa15g034950,5.316382195,5.53252786,3.635640678,3.999204762,3.745152858,4.734217904
Csa10g010620,7.588415209,9.238324186,6.070875169,6.514358441,6.474030184,7.97228025
Csa04g030610,7.434153023,5.190129346,3.41180311,5.805802147,4.295139921,5.436961805
Csa04g053530,161.8813554,202.2197909,132.9331525,104.1386956,95.9061661,116.9232786
Csa07g059120,4.337315109,3.728450517,2.451005221,2.629800211,2.393979926,2.397448906
Csa08g060660,2.841724496,3.284986407,2.159542976,1.676863362,1.930646958,2.06444612
Csa11g104580,7.981378878,9.501719368,6.246709439,7.678158846,7.664854511,8.003878776
Csa01g013390,4.946986827,5.292913848,3.479759294,4.120738953,3.422103021,4.895858358
Csa15g019980,2.833989092,4.322033045,2.842407111,3.142102068,4.260045786,3.66896948
Csa11g091770,12.61756641,12.02722869,7.910527285,8.279095723,8.196542848,8.915668972
Csa07g012350,2.343374486,2.388361079,1.571272561,2.59337969,2.379471896,2.830781856
Csa07g057080,4.181371175,3.183251776,2.094539629,2.151260636,2.146947668,1.847828237
Csa09g075160,16.42401817,18.30595691,12.04687378,11.39332801,9.576174906,12.57937383
Csa08g018310,5.257309462,5.832139085,3.839338844,3.159084282,3.581454779,3.662211485
Csa16g049050,4.469084595,3.811988467,2.509709082,3.978190208,3.491087208,3.701255427
Csa05g094370,25.27858254,31.1834497,20.53241859,17.37210475,18.61430666,20.87396082
Csa06g031240,3.002700468,2.797009986,1.841752469,1.931289664,1.959412943,1.766300424
Csa05g004240,7.238003298,7.363711392,4.849818206,5.243961564,4.82450502,7.107832415
Csa16g015130,104.0867187,172.3786505,113.5407041,191.6255674,166.7340484,146.885907
Csa02g061960,6.585320359,5.265045553,3.468248964,4.040467066,4.639626332,4.826611899
Csa12g030580,6.66903197,5.348281379,3.523397008,4.304954548,5.092907434,5.675634139
Csa04g060700,37.42305777,30.20374605,19.90193256,23.90865816,22.31397393,25.25550639
Csa15g027840,6.07459198,7.127220088,4.696482657,3.967439266,3.741958111,3.408815348
Csa20g008600,31.06902598,48.07317259,31.67799826,27.84502217,29.96990013,32.48606209
Csa10g050160,26.88595223,16.21193079,10.68512925,12.37114738,7.635211534,9.032720648
Csa02g071180,2.6667675,1.802820636,1.188285756,0.847035714,0.794126858,1.194257821
Csa03g022310,2.888166255,1.983098974,1.307152791,1.585599418,1.37986068,1.788066418
Csa01g008660,13.24606092,20.02985679,13.20304175,10.00649455,11.43293516,12.90319388
Csa08g032230,34.27068453,37.35325307,24.62823642,29.60739637,26.0220112,26.42726614
Csa15g048530,13.41845669,16.2117409,10.69084257,9.44728558,10.2077469,12.5329567
Csa10g003220,12.07678155,7.238631134,4.774400177,5.725515718,6.398449536,7.450407872
Csa13g021540,2.54579196,2.121373812,1.399284811,1.922454167,2.498628279,2.305194879
Csa14g032310,8.648605944,7.455947576,4.919290561,4.850782139,3.954485094,5.13037419
Csa05g081790,8.564574961,14.31806332,9.446861306,8.446004645,8.75070022,9.555293229
Csa05g084940,2.089593142,2.505340156,1.653089124,2.682693682,3.595627507,3.449732807
Csa06g039870,55.01005122,75.61071777,49.89791521,36.78519109,36.5136155,39.19601049
Csa19g028230,93.22410574,78.65975409,51.9104057,52.86253178,54.3564816,52.4417208
Csa17g020850,2.551074794,1.8179679,1.200094543,1.437977175,1.737377406,2.182427772
Csa15g016050,4.119257605,2.540539637,1.677251549,1.534284705,1.987716653,2.474355312
Csa11g001580,27.12987872,44.2314504,29.20803705,31.41434387,30.86830136,32.21390361
Csa20g030640,11.57825922,19.2394513,12.70545245,9.412330599,13.7672857,24.19269579
Csa06g020280,3.763035695,3.244454434,2.142621954,3.538762434,3.799832559,4.395879102
Csa02g065780,83.92674088,70.96813489,46.868162,37.92570077,37.02361966,50.25291527
Csa13g003490,7.036763884,6.693164875,4.422059439,4.767860794,5.719417551,5.646646181
Csa17g045980,19.99960351,23.06064728,15.23592833,18.27471198,16.6170005,18.57777365
Csa11g061700,3.236357645,3.456975006,2.284082081,3.386096426,4.011320075,3.996027518
Csa10g041030,16.74614549,20.1442731,13.30978594,18.07755613,15.98187453,16.93337647
Csa03g033010,5.719957827,6.387582163,4.220889567,5.191361025,5.581903311,5.784074951
Csa19g058680,2.458710882,1.730721041,1.143753107,1.481779642,2.217583454,1.536314351
Csa07g011700,3.084564869,2.632754235,1.740692172,1.996385861,2.276945937,2.709191865
Csa03g024190,19.36528184,15.51095254,10.25630306,10.98520139,12.36758754,14.12414846
